r y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19
1.606060606060606188e+00 7.581715669369279431e-02 1.217669486292641962e-01 -1.197479426199739710e-01 -4.989027580182976707e-02 -6.308973432478395815e-02 -9.923579658532155623e-02 2.892760310565436338e-02 -6.271097891979957040e-02 7.928641951094794749e-02 8.572356260263198956e-04 7.867070818959001621e-02 5.236468647587769198e-02 4.433667582819542097e-02 7.539414230803107020e-02 -1.430120689022665748e-03 6.971269955389283735e-02 -4.101495549564439930e-02 4.376826202554291029e-02 -6.444644930729864774e-02 8.791094783945756566e-03
1.636363636363636465e+00 6.872199640635957840e-02 1.124541759376793126e-01 -1.152939278552975039e-01 -5.388762852081661198e-02 -5.294142459308307652e-02 -9.401573928898455945e-02 3.588041385764641905e-02 -5.206331633267010511e-02 7.847767267528561741e-02 1.086343412247519659e-02 7.052776742064893745e-02 5.703247035003940896e-02 3.242764438573784991e-02 7.285789424259843383e-02 -1.263403932656970846e-02 6.084299827764372975e-02 -4.783426387462336171e-02 3.127191223423890498e-02 -6.489167054784462929e-02 -3.911937727823170535e-03
1.666666666666666741e+00 6.217652402211629181e-02 1.036275400368604910e-01 -1.105360427059845357e-01 -5.699223932713464585e-02 -4.337004453394530112e-02 -8.826681336075241358e-02 4.156473622328948209e-02 -4.180402249543672261e-02 7.640142163615341875e-02 1.955560303892998203e-02 6.182553572413709148e-02 5.991869029405001018e-02 2.105603092517112016e-02 6.873798054677511538e-02 -2.224482672996286672e-02 5.119060331029409716e-02 -5.240917900807907231e-02 1.914675308494205586e-02 -6.304626405526911337e-02 -1.506409386626072176e-02
1.696969696969697017e+00 5.615126032134729744e-02 9.528698721198329558e-02 -1.055478694929273958e-01 -5.927290695513244556e-02 -3.442400982255310743e-02 -8.212290874650352013e-02 4.603557425017471699e-02 -3.206003796457084637e-02 7.323803070496209822e-02 2.690555182055992534e-02 5.281919434615450770e-02 6.115364047064394959e-02 1.045287089294852541e-02 6.332168088426688712e-02 -3.016129158423033405e-02 4.113615703954101588e-02 -5.484172663420600752e-02 7.761958050237778572e-03 -5.923232916767384032e-02 -2.442214183167312064e-02
1.727272727272727293e+00 5.061683379195538318e-02 8.742907654974112208e-02 -1.003970257030520064e-01 -6.079984673754351698e-02 -2.613814438112688210e-02 -7.570890600001196902e-02 4.936190906651136134e-02 -2.293509624038775688e-02 6.916949218320986303e-02 3.291688162758187736e-02 4.374252284493433673e-02 6.089417279586850640e-02 8.026231249922052011e-04 5.690103981550988926e-02 -3.634509133167861811e-02 3.103071487947736337e-02 -5.529502539579451287e-02 -2.580491218209928720e-03 -5.380928802773425612e-02 -3.183932600451565981e-02
1.757575757575757569e+00 4.554417505850871795e-02 8.004733798162137759e-02 -9.514508563646219275e-02 -6.164370099747001203e-02 -1.853468013405839415e-02 -6.913969378971225599e-02 5.162391403649804755e-02 -1.451026132090607948e-02 6.437535580335490559e-02 3.762141533708636409e-02 3.480448039728373938e-02 5.931666116702167396e-02 -7.756843239465566545e-03 4.976367692653123342e-02 -4.081491328865325535e-02 2.118739804316108546e-02 -5.398069608042649348e-02 -1.164938382665037589e-02 -4.715580454562122437e-02 -3.726050114525420592e-02
1.787878787878787845e+00 4.090468969051105214e-02 7.313262702242885605e-02 -8.984758286474051059e-02 -6.187464386693335150e-02 -1.162434542695688598e-02 -6.251945997325959736e-02 5.291026050225329513e-02 -6.844874361167430088e-03 5.902916334026660911e-02 4.107533456234947061e-02 2.618681681591727983e-02 5.661019606052716813e-02 -1.513287803582592968e-02 4.218474445449164195e-02 -4.363941584490109438e-02 1.187527751696622683e-02 -5.114590472948320893e-02 -1.928477370327883259e-02 -3.965295878510492755e-02 -4.071401022752125370e-02
1.818181818181818343e+00 3.667040971370381236e-02 6.667347220673421060e-02 -8.455408520763112168e-02 -6.156158481798565396e-02 -5.407514143288446630e-03 -5.594124124087620359e-02 5.331555983711459834e-02 2.215472718076463078e-05 5.329541917604117829e-02 4.335515403293562636e-02 1.804266586963453739e-02 5.297018246783590650e-02 -2.127549129046163445e-02 3.442016897441165652e-02 -4.492931134010174493e-02 3.315464671889939256e-03 -4.706057275126341449e-02 -2.539570917348620699e-02 -3.166923385824146897e-02 -4.230101436131915305e-02
1.848484848484848619e+00 3.281412437551374517e-02 6.065641172443450579e-02 -7.930833366056216915e-02 -6.077147305918853548e-02 1.246106689443538093e-04 -4.948671257080537733e-02 5.293797964675985707e-02 6.070776407121264602e-03 4.732711054320837968e-02 4.455365426203377471e-02 1.049605009392488159e-02 4.859248318723201343e-02 -2.617381928866513094e-02 2.670125512778635107e-02 -4.482896096159182803e-02 -4.320696206909342696e-03 -4.200522143388716462e-02 -2.995559657573393722e-02 -2.354773263469756017e-02 -4.218301839804593917e-02
1.878787878787878896e+00 2.930949091255603128e-02 5.506631625995375701e-02 -7.414843660614497955e-02 -5.956870299375483652e-02 4.988802717158932580e-03 -4.322619478880576627e-02 5.187706399704781340e-02 1.129801671633793268e-02 4.126377556654853285e-02 4.477588150610689599e-02 3.642207581044877747e-03 4.366821725650123914e-02 -2.985183643833129452e-02 1.923067432027811274e-02 -4.350782808908013055e-02 -1.091150554334610438e-02 -3.625984062113181416e-02 -3.299564909879380836e-02 -1.559589876128114096e-02 -4.056833290250940610e-02
1.909090909090909172e+00 2.613112623448382577e-02 4.988669553856003164e-02 -6.910711070276714940e-02 -5.801461917813714730e-02 9.208629588608675115e-03 -3.721885636560340327e-02 5.023177973168450189e-02 1.571604190419121846e-02 3.523010336859287717e-02 4.413531022703687939e-02 -2.451362656672910825e-03 3.837929102986997049e-02 -3.236353347443193113e-02 1.217981147211189691e-02 -4.115210224830274932e-02 -1.638308150701000068e-02 -3.009408640116127687e-02 -3.459689962906935951e-02 -8.077877546298952924e-03 -3.769817653180063816e-02
1.939393939393939448e+00 2.325468057495863258e-02 4.509998656961674429e-02 -6.421196004490414833e-02 -5.616711767689899770e-02 1.281330015201818766e-02 -3.151308418961959457e-02 4.809880345358853726e-02 1.935013249518663381e-02 2.933503860977119959e-02 4.275024822319371809e-02 -7.743249325084851191e-03 3.289470817632946659e-02 -3.378777466480686886e-02 5.687399566354430468e-03 -3.795676371671486554e-02 -2.070609213848122881e-02 -2.375902489199385390e-02 -3.488126051113892706e-02 -1.209523147419187643e-03 -3.383305797043180407e-02
1.969696969696969724e+00 2.065689426808943463e-02 4.068782204320646467e-02 -5.948578551398389647e-02 -5.408033939046217459e-02 1.583655861544866136e-02 -2.614699736898620092e-02 4.557105673716078942e-02 2.223662222631020424e-02 2.367135302943103661e-02 4.074054890101233561e-02 -1.221598873369420489e-02 2.736767565172124744e-02 -3.422303242827010039e-02 -1.406641937736980222e-04 -3.411831138549399622e-02 -2.389133396121903216e-02 -1.748055264894735408e-02 -3.400209620118056775e-02 4.844055967989368237e-03 -2.923998970964082969e-02
2.000000000000000000e+00 1.831563888873417867e-02 3.663127777746835734e-02 -5.494691666620253601e-02 -5.180444983995192293e-02 1.831563888873417867e-02 -2.114907808558131111e-02 4.273649074037975254e-02 2.442085185164556693e-02 1.831563888873417867e-02 3.822467936611178424e-02 -1.587355370356962475e-02 2.193349624423224578e-02 -3.378217839477636736e-02 -5.230454826974728980e-03 -2.982832619022423790e-02 -2.598445420543620335e-02 -1.145454241612899396e-02 -3.213473997621298789e-02 9.968617568012996810e-03 -2.418098377501150947e-02
2.030303030303030276e+00 1.620994404928586055e-02 3.291109852430765259e-02 -5.060955901521756867e-02 -4.938549902561543276e-02 2.029029019601633413e-02 -1.653889407326154803e-02 3.967711569101177449e-02 2.595518169262816047e-02 1.332867366970742241e-02 3.531717761777702219e-02 -1.873858611874407512e-02 1.670821519742360720e-02 -3.258748670966483962e-02 -9.538262785603508070e-03 -2.526799157932124729e-02 -2.706011071447513711e-02 -5.843688827004649318e-03 -2.946733675902399319e-02 1.409885221193076486e-02 -1.890316864339211533e-02
2.060606060606060552e+00 1.432001117595112227e-02 2.950790181711140242e-02 -4.648415014415722274e-02 -4.686535432515943206e-02 2.180188226584508018e-02 -1.232788834434452897e-02 3.646826579560245862e-02 2.689710027788511787e-02 8.756101872932948657e-03 3.212651755906947154e-02 -2.084948143424618025e-02 1.178796907543311692e-02 -3.076597959090917808e-02 -1.304811019940501325e-02 -2.060364315214122458e-02 -2.721584938263719305e-02 -7.759644781020724443e-04 -2.619233457441667856e-02 1.721472997705281865e-02 -1.363075334711217473e-02
2.090909090909090828e+00 1.262721559624003891e-02 2.640235988304735423e-02 -4.257771870467715047e-02 -4.428169895475154993e-02 2.289259594145189383e-02 -8.520213260346265818e-03 3.317808600022648796e-02 2.730745968929769799e-02 4.629378143233445903e-03 2.875338713782197783e-02 -2.225742456842792066e-02 7.248969670317378065e-03 -2.844521801726642915e-02 -1.576871110959308583e-02 -1.598337352225205274e-02 -2.656595548659216113e-02 3.655455899802199492e-03 -2.249888104025447866e-02 1.933649420058562024e-02 -8.558954816449255987e-03
2.121212121212121104e+00 1.111409825872132322e-02 2.357535994274220087e-02 -3.889424101376212639e-02 -4.166808826392055104e-02 2.360470274183930350e-02 -5.113587851287616955e-03 2.986722372888777136e-02 2.724886151663694772e-02 9.669160597273667801e-04 2.528937298345957166e-02 -2.302346574000207688e-02 3.148044412954467512e-03 -2.574961308825990391e-02 -1.773004465831903506e-02 -1.153467705796253073e-02 -2.523550459020713205e-02 7.390985814279586556e-03 -1.856631233088070973e-02 2.051868140177099190e-02 -3.849902696800980729e-03
2.151515151515151381e+00 9.764348378432983686e-03 2.100814348087096453e-02 -3.543499062586514398e-02 -3.905405605911194122e-02 2.397993479622185717e-02 -2.100159349923614704e-03 2.658870622614261520e-02 2.678421080333627871e-02 -2.224611456234285630e-03 2.181603459430378131e-02 -2.321571255330624056e-02 -4.763526619151226839e-04 -2.279730705779660360e-02 -1.897970239980552656e-02 -7.363083473117005943e-03 -2.335480295187417760e-02 1.040234239625803525e-02 -1.455885362846190238e-02 2.084354045303373620e-02 3.695539532329208238e-04
2.181818181818181657e+00 8.562778259068216588e-03 1.868242529251247161e-02 -3.219887692459535294e-02 -3.646526323022955540e-02 2.405894469252707960e-02 5.326478563945755054e-04 2.338798240175030824e-02 2.597544919500027402e-02 -4.948871265522713711e-03 1.840434257701783344e-02 -2.290670155646331793e-02 -3.602749055785739452e-03 -1.969764815356550916e-02 -1.957915829875625513e-02 -3.551699975339374111e-03 -2.105436862771494291e-02 1.268941293039720780e-02 -1.062158515763159637e-02 2.041420213594746097e-02 4.008288732606751781e-03
2.212121212121212377e+00 7.495291488548607231e-03 1.658049329284995085e-02 -2.918276943199825738e-02 -3.392368116991593963e-02 2.388085313946326782e-02 2.801310317249052547e-03 2.030310706674928398e-02 2.488247280578321716e-02 -7.218415885101850914e-03 1.511444869042363401e-02 -2.217099912230217212e-02 -6.224971050836214728e-03 -1.654926073904650768e-02 -1.960009364714214095e-02 -1.615591681988940516e-04 -1.846056469692001004e-02 1.427650303128495841e-02 -6.877668912160747952e-03 1.934791546146409288e-02 7.009797952078049982e-03
2.242424242424242653e+00 6.548845640148969610e-03 1.468529022336435841e-02 -2.638180516375898677e-02 -3.144780280577513798e-02 2.348288094794371422e-02 4.725422746898276689e-03 1.736504509864731510e-02 2.356223519243326112e-02 -9.053218601959676579e-03 1.199575048244192269e-02 -2.108306830177838348e-02 -8.350257438305360574e-03 -1.343869266586996888e-02 -1.912089014322652936e-02 2.767345828598029647e-03 -1.569195699038084327e-02 1.520819129300652120e-02 -3.426779984360220094e-03 1.776962279646769616e-02 9.349809270979256987e-03
2.272727272727272929e+00 5.711410539145406369e-03 1.298047849805774277e-02 -2.378967695644037747e-02 -2.905287449037797023e-02 2.290006069153218207e-02 6.326964141381477731e-03 1.459807330476012126e-02 2.206803133976969686e-02 -1.047923503588726879e-02 9.087210058291331910e-03 -1.971542567959601658e-02 -9.997251995618532464e-03 -1.043960514198758599e-02 -1.822338378529798214e-02 5.214466787228425743e-03 -1.285643188179501524e-02 1.554500106618317626e-02 -3.446442614105586885e-04 1.580609520361541190e-02 1.103287396290529229e-02
2.303030303030303205e+00 4.971923077081743386e-03 1.145048951085492553e-02 -2.139890125094778481e-02 -2.675114249233183708e-02 2.216502250123323844e-02 7.629620279214747829e-03 1.202025848688584135e-02 2.044895475580653030e-02 -1.152702274707319979e-02 6.417884861188319010e-03 -1.813710055571062657e-02 -1.119394986172535245e-02 -7.612457283327120003e-03 -1.698995101450566370e-02 7.176677231988535383e-03 -1.004907631613978850e-02 1.535907905915629042e-02 2.316448156220264187e-03 1.358079562609830655e-02 1.208822641234836952e-02
2.333333333333333481e+00 4.320239474094061775e-03 1.008055877288614559e-02 -1.920106432930694662e-02 -2.455210838446416494e-02 2.130784777655035656e-02 8.658167965351532686e-03 9.643991363752718246e-03 1.874951666593855856e-02 -1.223044474650893630e-02 4.007628128271920054e-03 -1.641239824407519574e-02 -1.197566434638564804e-02 -5.004627752052914942e-03 -1.550097757214142190e-02 8.665949492705752114e-03 -7.350793215090620225e-03 1.473004451044482820e-02 4.526306979914009217e-03 1.120958352606726480e-02 1.256518879869115805e-02
2.363636363636363757e+00 3.747085806032662749e-03 8.856748268804476298e-03 -1.718704646568701075e-02 -2.246278821403385056e-02 2.035598413731439654e-02 9.437924402751712502e-03 7.476557495721574895e-03 1.700941387763282853e-02 -1.262547708693540632e-02 1.867917722697146890e-03 -1.459996010716291606e-02 -1.238307108734360874e-02 -2.650909411288960259e-03 -1.383274056816222349e-02 9.706853950264550737e-03 -4.827601319833996034e-03 1.374114351313334217e-02 6.274849321702975768e-03 8.797322835427964435e-03 1.252838124260900916e-02
2.393939393939394034e+00 3.244007528924178901e-03 7.765957417727580372e-03 -1.534722386502972505e-02 -2.048797094814589631e-02 1.933421468117538233e-02 9.994263286116021258e-03 5.520728096669460551e-03 1.526343013480916007e-02 -1.274913524651119685e-02 2.774139425254489371e-06 -1.275210524640441219e-02 -1.246037630107214508e-02 -5.743095326928436724e-04 -1.205571590267444024e-02 1.033399205289385440e-02 -2.530549725189115348e-03 1.247581236795548311e-02 7.569621071933678967e-03 6.435407674190221639e-03 1.205297044063975351e-02
2.424242424242424310e+00 2.803318649984439925e-03 6.795923999962278500e-03 -1.367164862265138857e-02 -1.863047230023225434e-02 1.826467452935433972e-02 1.035219762623681983e-02 3.775355532476681441e-03 1.354145465353221063e-02 -1.263852889604720822e-02 -1.590268568991809765e-03 -1.091443259410926868e-02 -1.225364557755482219e-02 1.212912518586080996e-03 -1.023330690841673003e-02 1.058946149502586719e-02 -4.961638753455629471e-04 1.101472312028240266e-02 8.432998572041973395e-03 4.200178819642426571e-03 1.122015560082674501e-02
2.454545454545454586e+00 2.418051113094179042e-03 5.935216368503894169e-03 -1.215020724596083471e-02 -1.689138064746718154e-02 1.716690771626971229e-02 1.053602794154229368e-02 2.235960321501590051e-03 1.186860097420115549e-02 -1.233004996501801086e-02 -2.919171605350535242e-03 -9.125657492583890903e-03 -1.180931961480435194e-02 2.708036388843519052e-03 -8.420976213280983308e-03 1.052043689704821108e-02 1.252668551277598841e-03 9.433355009136255159e-03 8.899226789179688277e-03 2.152169454352873251e-03 1.011305190621043099e-02
2.484848484848484862e+00 2.081904888366762404e-03 5.173218207456803733e-03 -1.077275853622287199e-02 -1.527029233313059557e-02 1.605795768424750358e-02 1.056905329944852166e-02 8.952985043589988933e-04 1.026540921729594651e-02 -1.185869476561475164e-02 -3.996408595779116918e-03 -7.417653641650023659e-03 -1.117293378314588442e-02 3.916563071916351856e-03 -6.665751542782124076e-03 1.017693325568615019e-02 2.705467017445584068e-03 7.800108496692060786e-03 9.011434692302771124e-03 3.360918828655215800e-04 8.813091220248082253e-03
2.515151515151515138e+00 1.789199180969945190e-03 4.500107030924407718e-03 -9.529251836203565459e-03 -1.376553420297881025e-02 1.495248495989579679e-02 1.047334175171269095e-02 -2.560997192648208553e-04 8.748115221030007549e-03 -1.125751734571165015e-02 -4.838015425160356771e-03 -5.815669446022912054e-03 -1.038804969916886332e-02 4.850845495430564092e-03 -5.006067551643204536e-03 9.609803124898733812e-03 3.862677247814639159e-03 6.174954672420369245e-03 8.818749234062969386e-03 -1.218542160177880050e-03 7.397019507925188357e-03
2.545454545454545414e+00 1.534825104339962313e-03 3.906827538319904147e-03 -8.409826811383429648e-03 -1.237437174328606497e-02 1.386290599160036260e-02 1.026955597757157890e-02 -1.229427229040427200e-03 7.328970797930051649e-03 -1.055720824458776692e-02 -5.462692655387831574e-03 -4.338687166518517650e-03 -9.495399258348599311e-03 5.528717779462769336e-03 -3.471899738373699067e-03 8.869002610258048050e-03 4.734030304720718459e-03 4.608592698317235531e-03 8.373607651774266428e-03 -2.496286521370018677e-03 5.934532352780591373e-03
2.575757575757575690e+00 1.314200097813232951e-03 3.385060858003781804e-03 -7.404896051590447413e-03 -1.109320166485495453e-02 1.279954759672928370e-02 9.976829414272405869e-03 -2.037138390515496212e-03 6.016600400865282361e-03 -9.785790421932904354e-03 -5.890976099513630000e-03 -2.999893718606734018e-03 -8.532234946516316365e-03 5.972166224237565255e-03 -2.085142910323135347e-03 8.002146375940077591e-03 5.336824636328132976e-03 3.142071895942509172e-03 7.729345016984368218e-03 -3.494234431771341045e-03 4.486555504139272572e-03
2.606060606060605966e+00 1.123224308817754279e-03 2.927190622979602020e-03 -6.505211860159390222e-03 -9.917728208124596337e-03 1.177081198268851471e-02 9.612687801543347288e-03 -2.692532215120335259e-03 4.816380766598222715e-03 -8.968422304930138630e-03 -6.144486962135991756e-03 -1.807233299227330517e-03 -7.531874789690682671e-03 6.206077324760601172e-03 -8.601853082458453710e-04 7.053358411367938868e-03 5.694204721886727064e-03 1.806823162599628793e-03 6.938111251803663268e-03 -4.220222975330823953e-03 3.104147695268091173e-03
2.636363636363636243e+00 9.582391052990374457e-04 2.526266732152007526e-03 -5.701918643101710170e-03 -8.843122827247997669e-03 1.078334784984063578e-02 9.193010877033084768e-03 -3.209382316616461988e-03 3.730831539419250144e-03 -8.127296618578201681e-03 -6.245269074483457937e-03 -7.640140829173985675e-04 -6.523426024245970387e-03 6.257090294229044648e-03 1.953699067604190622e-04 6.062413600441195899e-03 5.833499052316598772e-03 6.250365367951692249e-04 6.049150182919638304e-03 -4.690883320922083904e-03 1.827978741989224904e-03
2.666666666666666963e+00 8.159878350721468544e-04 2.175967560192392045e-03 -4.986592325440898817e-03 -7.864167244764826495e-03 9.842223640314664776e-03 8.732028914566161704e-03 -3.601614344742318837e-03 2.760006406938127470e-03 -7.281622887326489810e-03 -6.215217229010065562e-03 1.304561628038510609e-04 -5.531668445685550099e-03 6.152573993107903795e-03 1.079881866254213960e-03 5.064155378465253800e-03 5.784668469221802660e-03 -3.896823568717361829e-04 5.107453418117666871e-03 -4.929640950754109879e-03 6.883174996803256840e-04
2.696969696969697239e+00 6.935789052571720995e-04 1.870561289936009848e-03 -4.351268210024794580e-03 -6.975380153571146893e-03 8.951099550794464413e-03 8.242348876128791080e-03 -3.883030402918000602e-03 1.901875849040709186e-03 -6.447681169048653793e-03 -6.075597507440371262e-03 8.802277019833525508e-04 -4.577076358418940595e-03 5.919741043789158129e-03 1.796790422910802014e-03 4.088167039788792242e-03 5.578903943300718427e-03 -1.231444961435017044e-03 4.152784498369655949e-03 -4.964756278151174693e-03 -2.945483730404648915e-04
2.727272727272727515e+00 5.884512167481391115e-04 1.604866954767652240e-03 -3.788458659890912503e-03 -6.171128080619129978e-03 8.112395467499568247e-03 7.735005131526246150e-03 -4.067078973054471212e-03 1.152694160866806102e-03 -5.638934646963752496e-03 -5.846657831226476434e-03 1.492078635838372603e-03 -3.675957006092526753e-03 5.584905445536375405e-03 2.353713782028496980e-03 3.158668565793768500e-03 5.247401224801766240e-03 -1.901067329202493165e-03 3.219054293004178918e-03 -4.827480322842653965e-03 -1.109546005753066743e-03
2.757575757575757791e+00 4.983419555902353229e-04 1.374215695718527738e-03 -3.291161932603281406e-03 -5.445721119348655680e-03 7.327452497904082471e-03 7.219529966719239085e-03 -4.166668073108675471e-03 5.073449204271940566e-04 -4.866189099758293571e-03 -5.547324758117577574e-03 1.974912524302808742e-03 -2.840683196395907013e-03 5.172884322475617379e-03 2.761558133517176810e-03 2.294607089737920810e-03 4.820328873553832161e-03 -2.404973793558588986e-03 2.334017168478244239e-03 -4.550383514078997112e-03 -1.753791525177643114e-03
2.787878787878788067e+00 4.212567149441556963e-04 1.174412659844312982e-03 -2.852863427652110959e-03 -4.793494388108370668e-03 6.596686258463653300e-03 6.704039433888473072e-03 -4.194018753864549656e-03 -4.033950221233682240e-05 -4.137787932598867464e-03 -5.194980799933649786e-03 2.339196184747344143e-03 -2.079998416537461644e-03 4.706539620812326061e-03 3.033666525381170827e-03 1.509907148123497194e-03 4.325996307180102890e-03 -2.754071667421065326e-03 1.519249104959634160e-03 -4.165899118494663551e-03 -2.231389912054590561e-03
2.818181818181818343e+00 3.554418977013733749e-04 1.001699893522052347e-03 -2.467530529497137873e-03 -4.208876183118533641e-03 5.919730524865381843e-03 6.195330475471331338e-03 -4.160555588743166007e-03 -4.972874802672726854e-04 -3.459832321093827233e-03 -4.805315227407918992e-03 2.596446889011046286e-03 -1.399373929779589671e-03 4.206451657294563336e-03 3.185028561487991423e-03 8.138464850557879755e-04 3.790219930192620899e-03 -2.962644272201293578e-03 7.903635458840766381e-04 -3.705106997122699190e-03 -2.552139756009744534e-03
2.848484848484848619e+00 2.993593304494016386e-04 8.527205170376895259e-04 -2.129602142324623412e-03 -3.686443870561242637e-03 5.295570257000198344e-03 5.698985664474901479e-03 -4.076830509796343198e-03 -8.709286072592180425e-04 -2.836417038851395990e-03 -4.392240429404306763e-03 2.758775254027782953e-03 -8.013990129909192694e-04 3.690713406788363824e-03 3.231566973578644305e-03 2.115241411128618906e-04 3.235878268919087711e-03 -3.047301281650866348e-03 1.574181128788467484e-04 -3.196768984788356336e-03 -2.730213664469828549e-03
2.878787878787878896e+00 2.516630040190338639e-04 7.244844055093399311e-04 -1.833973920932096451e-03 -3.220968607060587831e-03 4.722663372520793067e-03 5.219482329744406374e-03 -3.952476178094380295e-03 -1.168965964185329342e-03 -2.269873653888224325e-03 -3.967865368513764750e-03 2.838487470406218533e-03 -2.861875081260114575e-04 3.174832267064791116e-03 3.189511896546276797e-03 -2.956103813534996386e-04 2.682641399127433292e-03 -3.026016788283859924e-03 -3.745349172870316400e-04 -2.666614594927617463e-03 -2.782874709575309385e-03
2.909090909090909172e+00 2.111778439118907008e-04 6.143355459255002600e-04 -1.575980107871382662e-03 -2.807449995125845497e-03 4.199050959461343886e-03 4.760303264867898031e-03 -3.796185030053521835e-03 -1.399180122984247654e-03 -1.761013942076434082e-03 -3.542517479500974752e-03 2.847748179026341701e-03 1.482139063492548018e-04 2.671724691346184181e-03 3.074868911717838944e-03 -7.091951858607658263e-04 2.146855803157920409e-03 -2.917277071886451023e-03 -8.047996741845308243e-04 -2.136865266616603306e-03 -2.729277840567775979e-03
2.939393939393939448e+00 1.768804051386669999e-04 5.199211908621424001e-04 -1.351372792243993922e-03 -2.441141774039174740e-03 3.722455890159137755e-03 4.324046642249259643e-03 -3.615710195005633013e-03 -1.569264077565556961e-03 -1.309367535553224030e-03 -3.124804444177991820e-03 2.798303312306275707e-03 5.054279761126567651e-04 2.191788451746929430e-03 2.902982718966007087e-03 -1.033386104383416260e-03 1.641563058776096366e-03 -2.739352103607252571e-03 -1.136331162928520908e-03 -1.625977125788399683e-03 -2.589393367021780752e-03
2.969696969696969724e+00 1.478813800327259263e-04 4.391628861577921597e-04 -1.156299312193444662e-03 -2.117569621027093601e-03 3.290370026866032763e-03 3.912533160705528902e-03 -3.417884615787727606e-03 -1.686687682819341299e-03 -9.134089655408269724e-04 -2.721707597415782501e-03 2.701260573032102270e-03 7.903695621098111388e-04 1.743037293896701478e-03 2.688194720118281499e-03 -1.274299853742631066e-03 1.176629322314151497e-03 -2.509697613282392287e-03 -1.375010368671788705e-03 -1.148576238233551053e-03 -2.383078050066681115e-03
3.000000000000000000e+00 1.234098040866795612e-04 3.702294122600386836e-04 -9.872784326934364897e-04 -1.832542096026482928e-03 2.900130396036969607e-03 3.526908838699129283e-03 -3.208654906253668483e-03 -1.758589708235183246e-03 -5.707703439008930723e-04 -2.338699225960154306e-03 2.566923925002934960e-03 1.008896376935965958e-03 1.331283261585055645e-03 2.443589873528022836e-03 -1.439487214811055156e-03 7.589622685966830509e-04 -2.244488264995215653e-03 -1.528931775942628159e-03 -7.155564890525866265e-04 -2.129308529671336200e-03
